idcliente;nome;email;ncontribuinte;dataregisto
1793;"Manuel  Duarte  Félix  Jesus";7928@lojacomp.pt;115726048;"2017-02-21 00:00:00"
1794;"Sílvia Beatriz Lopes  Lourenço";7929@lojacomp.pt;445453658;"2017-02-21 00:00:00"
1795;"Eduarda Gisela Gonçalves  Cordeiro";7930@lojacomp.pt;457722174;"2017-02-21 00:00:00"
1796;"Sílvia Marisa Gonçalves  Ferreira";7931@lojacomp.pt;907284218;"2017-02-21 00:00:00"
1797;"José Francisco Peres  Guinada";7932@lojacomp.pt;657106654;"2017-02-21 00:00:00"
1798;"Cristiano André  Azevedo  Magalhães";7933@lojacomp.pt;129253625;"2017-02-21 00:00:00"
1799;"Alexandre  Sérgio  Anjos  Rebelo";7934@lojacomp.pt;663618646;"2017-02-21 00:00:00"
1800;"Leonor Simões  Lucas";7935@lojacomp.pt;716474805;"2017-02-21 00:00:00"
1801;"Leandro  Carlos  Cordeiro  Silva";7936@lojacomp.pt;109885715;"2017-02-21 00:00:00"
1802;"Sérgio  Alexandre  Alves  Lourenço";7937@lojacomp.pt;803473581;"2017-02-21 00:00:00"
1803;"Hélder  Duarte  Monteiro Marcos";7938@lojacomp.pt;376351519;"2017-02-21 00:00:00"
1804;"Fernando António  Marcos  Cardoso";7939@lojacomp.pt;357961703;"2017-02-21 00:00:00"
1805;"Nuno Luis  Guerreiro  Pereira";7940@lojacomp.pt;564872751;"2017-02-21 00:00:00"
1806;"Leandro  Leonel  Monteiro Rebocho";7941@lojacomp.pt;206071993;"2017-02-21 00:00:00"
1807;"Cristina  Lara Cordeiro  Rodrigues";7942@lojacomp.pt;525924465;"2017-02-21 00:00:00"
1808;"Dina Mónica  Mendes Fonseca";7943@lojacomp.pt;329595630;"2017-02-21 00:00:00"
1809;"Manuel  Egídio  Domingues  Faustino";7944@lojacomp.pt;743771159;"2017-02-21 00:00:00"
1810;"Sandra  Helena Nascimento  Anjos  Marcos";7945@lojacomp.pt;210700559;"2017-02-21 00:00:00"
1811;"Patrícia Sílvia Marcos  Conceição";7946@lojacomp.pt;473178981;"2017-02-21 00:00:00"
1812;"Elsa Andreia Marques Alves";7947@lojacomp.pt;980343110;"2017-02-21 00:00:00"
1813;"Elsa Nuno  Oliveira  Oliveira";7948@lojacomp.pt;280010278;"2017-02-21 00:00:00"
1814;"Daniela Isabel  Calado  Reis";7949@lojacomp.pt;569901755;"2017-02-21 00:00:00"
1815;"Bruna Diana Norte  Anjos";7950@lojacomp.pt;432408362;"2017-02-21 00:00:00"
1816;"Rodrigo  Duarte  Peres  Pedrosa";7951@lojacomp.pt;588098729;"2017-02-21 00:00:00"
1817;"Tiago  Hélder  Pinheiro  Rebocho";7952@lojacomp.pt;507640118;"2017-02-21 00:00:00"
1818;"Beatriz Eugénia Nunes  Sousa";7953@lojacomp.pt;542698152;"2017-02-21 00:00:00"
1819;"Hugo  Cristiano Guinada  Santos";7954@lojacomp.pt;268592879;"2017-02-21 00:00:00"
1820;"Eugénia Eduarda Rebocho  Caiado";7955@lojacomp.pt;447382086;"2017-02-21 00:00:00"
1821;"Nuno André  Simões  Marcos";7956@lojacomp.pt;605019296;"2017-02-21 00:00:00"
1822;"Miguel  Paulo Rodrigues  Monteiro";7957@lojacomp.pt;686777997;"2017-02-21 00:00:00"
1823;"Manuel  Vitor  Monteiro Rebocho";7958@lojacomp.pt;908290900;"2017-02-21 00:00:00"
1824;"Fátima Cristina  Faustino  Anjos";7959@lojacomp.pt;309707467;"2017-02-21 00:00:00"
1825;"Ana  Cecília  Calado  Sebastião";7960@lojacomp.pt;904246827;"2017-02-21 00:00:00"
1826;"Manuela Maria Norte  Cardoso";7961@lojacomp.pt;775988157;"2017-02-21 00:00:00"
1827;"Valdemar  António  Oliveira  Ferreira";7962@lojacomp.pt;713859202;"2017-02-21 00:00:00"
1828;"Susana Diana Morgado  Lucas";7963@lojacomp.pt;856728412;"2017-02-21 00:00:00"
1829;"Nelson  Henrique  Sebastião  Alves";7964@lojacomp.pt;162387049;"2017-02-21 00:00:00"
1830;"Daniel  Henrique  Ribeiro  Monteiro";7965@lojacomp.pt;904764874;"2017-02-21 00:00:00"
1831;"Carla  Diana Santos  Pedrosa";7966@lojacomp.pt;984262191;"2017-02-21 00:00:00"
1832;"Manuela Ribeiro  Peres";7967@lojacomp.pt;763553102;"2017-02-21 00:00:00"
1833;"Catarina Lara Martins  Lopes";7968@lojacomp.pt;629639468;"2017-02-21 00:00:00"
1834;"Cristina  Nancy Cardoso  Faustino";7969@lojacomp.pt;291744332;"2017-02-21 00:00:00"
1835;"Leandro  Mário Ferreira  Nascimento";7970@lojacomp.pt;844125530;"2017-02-21 00:00:00"
1836;"José Daniela Brazão  Fonseca";7971@lojacomp.pt;811841126;"2017-02-21 00:00:00"
1837;"José Elsa Jordão  Cardoso";7972@lojacomp.pt;626770612;"2017-02-21 00:00:00"
1838;"Daniela Márcia Zózimo  Silvério";7973@lojacomp.pt;609883579;"2017-02-21 00:00:00"
1839;"Nancy Daniela Faustino  Jesus";7974@lojacomp.pt;295991912;"2017-02-21 00:00:00"
1840;"Pedro Filipe Morgado  Vieira";7975@lojacomp.pt;418465094;"2017-02-21 00:00:00"
1841;"Rui Flávio  Jordão  Cardoso";7976@lojacomp.pt;954451382;"2017-02-21 00:00:00"
1842;"Sérgio  Cristiano Mendes Calado";7977@lojacomp.pt;426008938;"2017-02-21 00:00:00"
1843;"Arlindo  Valdemar  Marques Carreira";7978@lojacomp.pt;906382294;"2017-02-21 00:00:00"
1844;"Ricardo  Valdemar  Magalhães  Fernandes";7979@lojacomp.pt;513474273;"2017-02-21 00:00:00"
1845;"Fátima Nancy Fernandes  Nunes";7980@lojacomp.pt;177342083;"2017-02-21 00:00:00"
1846;"Rute  Sónia Alves  Lourenço";7981@lojacomp.pt;844320246;"2017-02-21 00:00:00"
1847;"Márcia Alexandra  Cordeiro  Ferreira";7982@lojacomp.pt;394358504;"2017-02-21 00:00:00"
1848;"Eunice  Inês Madeira Simões";7983@lojacomp.pt;714638933;"2017-02-21 00:00:00"
1849;"Leonor Isabel  Guerreiro  Gonçalves";7984@lojacomp.pt;186608516;"2017-02-21 00:00:00"
1850;"Nuno  Mónica  Zózimo  Pinheiro";7985@lojacomp.pt;272500392;"2017-02-21 00:00:00"
1851;"Paula Marta Simões  Lucas";7986@lojacomp.pt;119063804;"2017-02-21 00:00:00"
1852;"Francisco Hélio  Rebocho  Guerreiro";7987@lojacomp.pt;116950280;"2017-02-21 00:00:00"
1853;"Hugo  Mário Jesus  Silva";7988@lojacomp.pt;896608234;"2017-02-21 00:00:00"
1854;"Daniela Eugénia Rebocho  Sebastião";7989@lojacomp.pt;947047708;"2017-02-21 00:00:00"
1855;"Manuela Rosa Martins  Caiado";7990@lojacomp.pt;437069447;"2017-02-21 00:00:00"
1856;"Duarte  Pedro Jesus  Reis";7991@lojacomp.pt;602616681;"2017-02-21 00:00:00"
1857;"Maria Marisa Rodrigues  Alves";7992@lojacomp.pt;800221406;"2017-02-21 00:00:00"
1858;"Ângelo  Fernando Azevedo  Fonseca";7993@lojacomp.pt;835875660;"2017-02-21 00:00:00"
1859;"Daniel  Marco  Martins  Gonçalves";7994@lojacomp.pt;387618751;"2017-02-21 00:00:00"
1860;"Patrícia Marisa Pinheiro  Rebocho";7995@lojacomp.pt;855356802;"2017-02-21 00:00:00"
1861;"Leandro  Mário Silva  Caiado";7996@lojacomp.pt;129520927;"2017-02-21 00:00:00"
1862;"Filipa Carla  Monteiro Silva";7997@lojacomp.pt;944461296;"2017-02-21 00:00:00"
1863;"Ângelo  Tiago  Pinheiro  Caiado";7998@lojacomp.pt;358346522;"2017-02-21 00:00:00"
1864;"Tânia Rosa Matias  Santos";7999@lojacomp.pt;989547357;"2017-02-21 00:00:00"
1865;"Eunice  Patrícia Fernandes  Monteiro";8000@lojacomp.pt;435634706;"2017-02-21 00:00:00"
1866;"Michael  Félix  Silvério";8001@lojacomp.pt;483542439;"2017-02-21 00:00:00"
1867;"Maria Eduarda Martins  Félix";8002@lojacomp.pt;551890594;"2017-02-21 00:00:00"
1868;"Marco  Leonel  Zózimo  Gonçalves";8003@lojacomp.pt;309463378;"2017-02-21 00:00:00"
1869;"Pedro Arlindo  Nascimento  Faustino";8004@lojacomp.pt;759548150;"2017-02-21 00:00:00"
1870;"Hélder  Henrique  Carreira  Lucas";8005@lojacomp.pt;442992346;"2017-02-21 00:00:00"
1871;"José Jorge Vitorino  Nunes";8006@lojacomp.pt;687915526;"2017-02-21 00:00:00"
1872;"Manuela Fátima Reis  Calado  Pereira";8007@lojacomp.pt;378113646;"2017-02-21 00:00:00"
1873;"Vitor  Norte  Lucas";8008@lojacomp.pt;387543575;"2017-02-21 00:00:00"
1874;"Hugo  Eduardo  Ferreira  Jesus";8009@lojacomp.pt;600658829;"2017-02-21 00:00:00"
1875;"Fernando Duarte  Nogueira  Pereira";8010@lojacomp.pt;595578744;"2017-02-21 00:00:00"
1876;"Leonor Eunice  Rebelo  Jesus";8011@lojacomp.pt;494909715;"2017-02-21 00:00:00"
1877;"Cristina  Nádia Silva  Matias";8012@lojacomp.pt;525133394;"2017-02-21 00:00:00"
1878;"Elsa Sílvia Santos  Pedrosa";8013@lojacomp.pt;901599080;"2017-02-21 00:00:00"
1879;"Michael  Cristiano Lucas  Nascimento";8014@lojacomp.pt;197052498;"2017-02-21 00:00:00"
1880;"José Gustavo Caiado Azevedo";8015@lojacomp.pt;280158095;"2017-02-21 00:00:00"
1881;"Sandra  Olga Martins  Rebocho";8016@lojacomp.pt;575492487;"2017-02-21 00:00:00"
1882;"Flávio  Filipe Jesus  Peres";8017@lojacomp.pt;830153836;"2017-02-21 00:00:00"
1883;"Hugo  Leonel  Azevedo  Monteiro";8018@lojacomp.pt;174355492;"2017-02-21 00:00:00"
1884;"Rute  Sónia Caiado Pinheiro";8019@lojacomp.pt;230053551;"2017-02-21 00:00:00"
1885;"Cristiano Lopes  Guerreiro";8020@lojacomp.pt;815734541;"2017-02-21 00:00:00"
1886;"Miguel  Duarte  Sousa  Jesus";8021@lojacomp.pt;473944854;"2017-02-21 00:00:00"
1887;"Fernando Luis  Domingues  Magalhães";8022@lojacomp.pt;234026015;"2017-02-21 00:00:00"
1888;"Daniel  Henrique  Ribeiro  Faustino";8023@lojacomp.pt;872612190;"2017-02-21 00:00:00"
1889;"Filipe Rodrigo  Marques Domingues";8024@lojacomp.pt;433983173;"2017-02-21 00:00:00"
1890;"Mariana Olga Francisco";8025@lojacomp.pt;470918102;"2017-02-21 00:00:00"
1891;"Marisa Isabel  Rebelo  Fernandes";8026@lojacomp.pt;377279421;"2017-02-21 00:00:00"
1892;"Marisa Sebastião  Félix";8027@lojacomp.pt;981679262;"2017-02-21 00:00:00"
1893;"Leonel  Rodrigo  Cardoso  Pereira";8028@lojacomp.pt;364484858;"2017-02-21 00:00:00"
1894;"Sérgio  Vitor  Brazão  Silva";8029@lojacomp.pt;262420420;"2017-02-21 00:00:00"
1895;"Leonor Maria Silva  Guinada";8030@lojacomp.pt;631960609;"2017-02-21 00:00:00"
1896;"Cristiano Carlos  Silva  Rebocho";8031@lojacomp.pt;449682512;"2017-02-21 00:00:00"
1897;"Diana Alexandra  Jesus  Silvério";8032@lojacomp.pt;149739800;"2017-02-21 00:00:00"
1898;"Teresa  Guerreiro  Caiado";8033@lojacomp.pt;326545358;"2017-02-21 00:00:00"
1899;"Daniela Teresa  Matias  Morgado";8034@lojacomp.pt;875510647;"2017-02-21 00:00:00"
1900;"Rosa Márcia Ribeiro  Pereira";8035@lojacomp.pt;544325387;"2017-02-21 00:00:00"
1901;"Dina Mónica  Santos  Brazão";8036@lojacomp.pt;631479330;"2017-02-21 00:00:00"
1902;"Nuno Leandro  Faustino";8037@lojacomp.pt;879277401;"2017-02-21 00:00:00"
1903;"Marta Teresa  Félix  Fernandes";8038@lojacomp.pt;944423557;"2017-02-21 00:00:00"
1904;"Leonor Marta Morgado  Silva";8039@lojacomp.pt;443642543;"2017-02-21 00:00:00"
1905;"Mariana Daniela Monteiro Rodrigues";8040@lojacomp.pt;407167986;"2017-02-21 00:00:00"
1906;"Alexandre  Miguel  Jordão  Anjos";8041@lojacomp.pt;787268391;"2017-02-21 00:00:00"
1907;"Sérgio  Hélio  Sebastião  Alves";8042@lojacomp.pt;547244853;"2017-02-21 00:00:00"
1908;"Daniela Nádia Nascimento  Félix";8043@lojacomp.pt;968358080;"2017-02-21 00:00:00"
1909;"Dulce Carla  Oliveira  Francisco";8044@lojacomp.pt;602901665;"2017-02-21 00:00:00"
1910;"Bruna Nuno  Sousa  Morgado";8045@lojacomp.pt;792435449;"2017-02-21 00:00:00"
1911;"Marco  Henrique  Brazão  Ferreira";8046@lojacomp.pt;697612579;"2017-02-21 00:00:00"
1912;"José Isabel  Mendes Vieira";8047@lojacomp.pt;815636246;"2017-02-21 00:00:00"
1913;"Luis  Filipe Morgado  Jesus";8048@lojacomp.pt;406129564;"2017-02-21 00:00:00"
1914;"Sílvio Carlos  Madeira Carreira";8049@lojacomp.pt;691458780;"2017-02-21 00:00:00"
1915;"Paula Eugénia Azevedo  Simões";8050@lojacomp.pt;474907578;"2017-02-21 00:00:00"
1916;"Hugo  Vitor  Jordão  Reis";8051@lojacomp.pt;528453439;"2017-02-21 00:00:00"
1917;"Gisela Alexandra  Pinheiro  Rebocho";8052@lojacomp.pt;421411985;"2017-02-21 00:00:00"
1918;"Henrique  Valdemar  Lourenço  Lourenço";8053@lojacomp.pt;471949120;"2017-02-21 00:00:00"
1919;"Isabel  Manuela Sousa  Silva";8054@lojacomp.pt;889595000;"2017-02-21 00:00:00"
1920;"Gisela Helena Pedrosa  Guerreiro";8055@lojacomp.pt;129122882;"2017-02-21 00:00:00"
1921;"Filipe Vitor  Conceição  Madeira";8056@lojacomp.pt;418412055;"2017-02-21 00:00:00"
1922;"Miguel  Sílvio Simões  Félix";8057@lojacomp.pt;702041432;"2017-02-21 00:00:00"
1923;"Elias Paulo Norte  Rebocho";8058@lojacomp.pt;589168424;"2017-02-21 00:00:00"
1924;"Elias Filipe Brazão  Conceição";8059@lojacomp.pt;382808845;"2017-02-21 00:00:00"
1925;"Daniel  Pedro Caiado Félix";8060@lojacomp.pt;708706990;"2017-02-21 00:00:00"
1926;"Jonas  Egídio  Gonçalves  Fernandes";8061@lojacomp.pt;141509868;"2017-02-21 00:00:00"
1927;"Eugénia Olga Jesus  Guerreiro";8062@lojacomp.pt;360424641;"2017-02-21 00:00:00"
1928;"Jonas  Arlindo  Lucas  Guerreiro";8063@lojacomp.pt;235789656;"2017-02-21 00:00:00"
1929;"José Jorge Marcos  Faustino";8064@lojacomp.pt;709417665;"2017-02-21 00:00:00"
1930;"Ângelo  Alexandre  Calado  Rebocho";8065@lojacomp.pt;788129518;"2017-02-21 00:00:00"
1931;"Telmo  Gustavo Pereira  Peres";8066@lojacomp.pt;196441518;"2017-02-21 00:00:00"
1932;"Miguel  Sílvio Rebocho  Ribeiro";8067@lojacomp.pt;498206082;"2017-02-21 00:00:00"
1933;"Jonas  Arlindo  Jesus  Peres  Mota";8068@lojacomp.pt;847827196;"2017-02-21 00:00:00"
1934;"Sónia Luísa Sousa  Cardoso";8069@lojacomp.pt;935827834;"2017-02-21 00:00:00"
1935;"Hélder  Filipe Reis  Silva  Rodrigues";8070@lojacomp.pt;633999340;"2017-02-21 00:00:00"
1936;"Joana Pedrosa  Rodrigues";8071@lojacomp.pt;530035468;"2017-02-21 00:00:00"
1937;"Pedro Eduardo  Azevedo  Silva";8072@lojacomp.pt;205701978;"2017-02-21 00:00:00"
1938;"Gisela Inês Magalhães  Peres";8073@lojacomp.pt;763025144;"2017-02-21 00:00:00"
1939;"Eduarda Inês Anjos  Morgado";8074@lojacomp.pt;630560345;"2017-02-21 00:00:00"
1940;"David  Hugo  Morgado  Alves";8075@lojacomp.pt;317150566;"2017-02-21 00:00:00"
1941;"Márcia Susana Ribeiro  Nogueira";8076@lojacomp.pt;428805652;"2017-02-21 00:00:00"
1942;"Miguel  Edgar  Alves  Sousa";8077@lojacomp.pt;731515839;"2017-02-21 00:00:00"
1943;"Teresa  Fátima Mendes Ferreira";8078@lojacomp.pt;426663024;"2017-02-21 00:00:00"
1944;"Sérgio  Hélio  Lourenço  Gonçalves";8079@lojacomp.pt;246743137;"2017-02-21 00:00:00"
1945;"Dulce Cecília  Faustino  Vieira";8080@lojacomp.pt;664876391;"2017-02-21 00:00:00"
1946;"Arlindo  Fernando Carreira  Rodrigues";8081@lojacomp.pt;270711465;"2017-02-21 00:00:00"
1947;"João Manuel  Martins  Pedrosa";8082@lojacomp.pt;860082736;"2017-02-21 00:00:00"
1948;"Marisa José Azevedo  Simões";8083@lojacomp.pt;915617667;"2017-02-21 00:00:00"
1949;"Nuno Michael  Martins  Gonçalves";8084@lojacomp.pt;442973072;"2017-02-21 00:00:00"
1950;"Rodrigo  André  Zózimo  Santos";8085@lojacomp.pt;701143594;"2017-02-21 00:00:00"
1951;"Jonas  Ricardo  Norte  Silvério";8086@lojacomp.pt;445221975;"2017-02-21 00:00:00"
1952;"Gustavo Rodrigo  Carreira  Lucas";8087@lojacomp.pt;962756679;"2017-02-21 00:00:00"
1953;"Hélio  Egídio  Vitorino  Pinheiro";8088@lojacomp.pt;587665524;"2017-02-21 00:00:00"
1954;"Armindo  Elias Francisco  Caiado";8089@lojacomp.pt;824565794;"2017-02-21 00:00:00"
1955;"Filipe Rodrigo  Ribeiro  Fonseca";8090@lojacomp.pt;250969149;"2017-02-21 00:00:00"
1956;"Ana  Eduarda Caiado Rosa";8091@lojacomp.pt;517238256;"2017-02-21 00:00:00"
1957;"Cristina  Nádia Domingues  Azevedo";8092@lojacomp.pt;969082005;"2017-02-21 00:00:00"
1958;"Henrique  Michael  Lourenço  Marcos";8093@lojacomp.pt;943902113;"2017-02-21 00:00:00"
1959;"Mário Flávio  Carreira";8094@lojacomp.pt;672607048;"2017-02-21 00:00:00"
1960;"Luis  Manuel  Jesus  Silva";8095@lojacomp.pt;799123350;"2017-02-21 00:00:00"
1961;"Bruna Beatriz Carreira  Jordão";8096@lojacomp.pt;531446334;"2017-02-21 00:00:00"
1962;"Gisela Inês Zózimo";8097@lojacomp.pt;182768764;"2017-02-21 00:00:00"
1963;"Gisela Eunice  Simões";8098@lojacomp.pt;836430585;"2017-02-21 00:00:00"
1964;"Duarte  Sílvio Ribeiro  Pedrosa";8099@lojacomp.pt;911860538;"2017-02-21 00:00:00"
1965;"Rute  Andreia Rebocho";8100@lojacomp.pt;395327009;"2017-02-21 00:00:00"
1966;"Olga Daniela Pinheiro  Magalhães";8101@lojacomp.pt;176432037;"2017-02-21 00:00:00"
1967;"Maria Claudia  Pedrosa  Rodrigues";8102@lojacomp.pt;922955882;"2017-02-21 00:00:00"
1968;"Luis  Ângelo  Jordão  Faustino";8103@lojacomp.pt;616508965;"2017-02-21 00:00:00"
1969;"Alexandre  Arlindo  Martins  Peres";8104@lojacomp.pt;640457416;"2017-02-21 00:00:00"
1970;"Jonas  Ricardo  Anjos  Lucas";8105@lojacomp.pt;904776449;"2017-02-21 00:00:00"
1971;"Daniela Sandra  Mendes Guerreiro  Ferreira";8106@lojacomp.pt;711806530;"2017-02-21 00:00:00"
1972;"David  Sílvio Morgado  Sousa";8107@lojacomp.pt;173193754;"2017-02-21 00:00:00"
1973;"Pedro Pedro Guinada  Lopes";8108@lojacomp.pt;273826883;"2017-02-21 00:00:00"
1974;"Andreia Teresa  Rosa  Nunes";8109@lojacomp.pt;643808943;"2017-02-21 00:00:00"
1975;"Paula Andreia Cardoso  Caiado";8110@lojacomp.pt;903906560;"2017-02-21 00:00:00"
1976;"Marta Teresa  Lourenço  Rodrigues";8111@lojacomp.pt;292980034;"2017-02-21 00:00:00"
1977;"Mário Bruno  Mota  Lourenço";8112@lojacomp.pt;793706473;"2017-02-21 00:00:00"
1978;"Miguel  Marco  Sousa  Sousa";8113@lojacomp.pt;629651168;"2017-02-21 00:00:00"
1979;"Sílvio Pedro Martins  Fonseca";8114@lojacomp.pt;191882623;"2017-02-21 00:00:00"
1980;"Rodrigo  Manuel  Lopes  Vitorino";8115@lojacomp.pt;313110686;"2017-02-21 00:00:00"
1981;"Duarte  Henrique  Sebastião  Matias";8116@lojacomp.pt;714475787;"2017-02-21 00:00:00"
1982;"José Paula Ribeiro  Vieira";8117@lojacomp.pt;369164900;"2017-02-21 00:00:00"
1983;"Rosa Márcia Pinheiro  Sebastião";8118@lojacomp.pt;133745629;"2017-02-21 00:00:00"
1984;"Rui Henrique  Norte  Lucas";8119@lojacomp.pt;851316108;"2017-02-21 00:00:00"
1985;"Hélder  Michael  Jordão  Domingues";8120@lojacomp.pt;170187066;"2017-02-21 00:00:00"
1986;"Helena Beatriz Matias  Caiado";8121@lojacomp.pt;584291868;"2017-02-21 00:00:00"
1987;"Alexandra  Nuno  Sebastião  Ferreira";8122@lojacomp.pt;874500894;"2017-02-21 00:00:00"
1988;"Hugo  Caiado Nunes";8123@lojacomp.pt;990966138;"2017-02-21 00:00:00"
1989;"Luis  Fernando Silva  Monteiro";8124@lojacomp.pt;483496699;"2017-02-21 00:00:00"
1990;"Alexandra  Eunice  Oliveira  Rodrigues";8125@lojacomp.pt;300251029;"2017-02-21 00:00:00"
1991;"Andreia Anabela Cardoso  Jesus";8126@lojacomp.pt;946534552;"2017-02-21 00:00:00"
1992;"André  Edgar  Calado  Norte";8127@lojacomp.pt;359989490;"2017-02-21 00:00:00"
1993;"Telmo  Sílvio Conceição  Cordeiro";8128@lojacomp.pt;587779244;"2017-02-21 00:00:00"
1994;"David  Gustavo Guinada  Rodrigues";8129@lojacomp.pt;170104350;"2017-02-21 00:00:00"
1995;"Renato  Vitor  Peres  Nogueira";8130@lojacomp.pt;622135830;"2017-02-21 00:00:00"
1996;"Mário Leandro  Conceição  Jesus";8131@lojacomp.pt;751661361;"2017-02-21 00:00:00"
1997;"Lara Nádia Domingues  Zózimo";8132@lojacomp.pt;533458278;"2017-02-21 00:00:00"
1998;"Nádia Diana Caiado Sousa";8133@lojacomp.pt;966821336;"2017-02-21 00:00:00"
1999;"Susana Eugénia Félix  Cardoso";8134@lojacomp.pt;235712984;"2017-02-21 00:00:00"
2000;"Luis  Vieira  Ferreira";8135@lojacomp.pt;795562242;"2017-02-21 00:00:00"
2001;"Bruna Silva  Vieira";8136@lojacomp.pt;749613542;"2017-02-21 00:00:00"
2002;"Egídio  Vitor  Morgado  Carreira";8137@lojacomp.pt;460767193;"2017-02-21 00:00:00"
2003;"Helena Maria Simões  Lucas";8138@lojacomp.pt;228113422;"2017-02-21 00:00:00"
2004;"Fernando Duarte  Sebastião  Fonseca";8139@lojacomp.pt;462964088;"2017-02-21 00:00:00"
2005;"Filipe Hugo  Simões  Santos";8140@lojacomp.pt;531777398;"2017-02-21 00:00:00"
2006;"Jorge António  Mendes Conceição";8141@lojacomp.pt;550401609;"2017-02-21 00:00:00"
2007;"Sílvia Domingues  Vitorino";8142@lojacomp.pt;831215430;"2017-02-21 00:00:00"
2008;"Pedro Filipe Fernandes  Sebastião  Vitorino";8143@lojacomp.pt;201681231;"2017-02-21 00:00:00"
2009;"Pedro Ricardo  Vitorino  Caiado";8144@lojacomp.pt;610849155;"2017-02-21 00:00:00"
2010;"Mário Luis  Jordão  Jesus";8145@lojacomp.pt;993430578;"2017-02-21 00:00:00"
2011;"Manuel  David  Pereira  Anjos";8146@lojacomp.pt;697922867;"2017-02-21 00:00:00"
2012;"Michael  Alexandre  Martins  Ribeiro";8147@lojacomp.pt;693607713;"2017-02-21 00:00:00"
2013;"Valdemar  Fernando Mota  Silva";8148@lojacomp.pt;309750932;"2017-02-21 00:00:00"
2014;"Fernando Fernando Rodrigues  Fernandes";8149@lojacomp.pt;599862695;"2017-02-21 00:00:00"
2015;"Dulce Andreia Azevedo  Magalhães";8150@lojacomp.pt;352987852;"2017-02-21 00:00:00"
2016;"Mariana Isabel  Gonçalves  Cardoso";8151@lojacomp.pt;342876189;"2017-02-21 00:00:00"
2017;"Telmo  Fernando Sebastião  Rebocho";8152@lojacomp.pt;305582330;"2017-02-21 00:00:00"
2018;"Nancy Inês Francisco  Cordeiro";8153@lojacomp.pt;545127639;"2017-02-21 00:00:00"
2019;"Hugo  Eduardo  Fonseca  Domingues";8154@lojacomp.pt;382986519;"2017-02-21 00:00:00"
2020;"Elias Elias Anjos  Pedrosa";8155@lojacomp.pt;162579531;"2017-02-21 00:00:00"
2021;"Cristiano Cordeiro  Madeira";8156@lojacomp.pt;699266951;"2017-02-21 00:00:00"
2022;"Alexandra  Eunice  Francisco  Sousa";8157@lojacomp.pt;867583561;"2017-02-21 00:00:00"
2023;"Nelson  Gustavo Simões  Vitorino";8158@lojacomp.pt;364384455;"2017-02-21 00:00:00"
2024;"Miguel  Edgar  Silvério  Pedrosa";8159@lojacomp.pt;387226080;"2017-02-21 00:00:00"
2025;"Sónia Sandra  Vieira  Martins";8160@lojacomp.pt;937929764;"2017-02-21 00:00:00"
2026;"Luísa Teresa  Anjos  Nascimento";8161@lojacomp.pt;689804767;"2017-02-21 00:00:00"
2027;"Luísa Teresa  Monteiro Rodrigues";8162@lojacomp.pt;925478446;"2017-02-21 00:00:00"
2028;"Marta Daniela Brazão  Pedrosa";8163@lojacomp.pt;609657957;"2017-02-21 00:00:00"
2029;"Daniela Bruna Domingues  Magalhães";8164@lojacomp.pt;229755423;"2017-02-21 00:00:00"
2030;"Rute  Claudia  Jesus  Simões";8165@lojacomp.pt;715162601;"2017-02-21 00:00:00"
2031;"Nádia Lara Pedrosa  Guerreiro";8166@lojacomp.pt;138910010;"2017-02-21 00:00:00"
2032;"Patrício Flávio  Carreira  Mota";8167@lojacomp.pt;647872603;"2017-02-21 00:00:00"
2033;"Nancy José Mota  Pedrosa";8168@lojacomp.pt;283906307;"2017-02-21 00:00:00"
2034;"Tiago  Paulo Jordão  Domingues";8169@lojacomp.pt;469937029;"2017-02-21 00:00:00"
2035;"Renato  Telmo  Domingues  Brazão";8170@lojacomp.pt;706879975;"2017-02-21 00:00:00"
2036;"Gisela Dulce Mendes Zózimo";8171@lojacomp.pt;917297746;"2017-02-21 00:00:00"
2037;"Rosa Rute  Jordão  Nunes";8172@lojacomp.pt;624456923;"2017-02-21 00:00:00"
2038;"Bruno  Ângelo  Monteiro Nunes";8173@lojacomp.pt;770557775;"2017-02-21 00:00:00"
2039;"Henrique  Michael  Zózimo  Félix";8174@lojacomp.pt;673800767;"2017-02-21 00:00:00"
2040;"Pedro Flávio  Caiado Rodrigues";8175@lojacomp.pt;660277681;"2017-02-21 00:00:00"
2041;"Bruna Eunice  Monteiro Nogueira";8176@lojacomp.pt;752379924;"2017-02-21 00:00:00"
2042;"Carla  Andreia Gonçalves  Pinheiro";8177@lojacomp.pt;920700695;"2017-02-21 00:00:00"
2043;"Ricardo  Egídio  Conceição  Lucas";8178@lojacomp.pt;682257766;"2017-02-21 00:00:00"
2044;"Eduarda Mónica  Pinheiro  Nogueira";8179@lojacomp.pt;893910060;"2017-02-21 00:00:00"
